Transaction_ID,Customer_ID,Transaction_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Payment_Method,Returned,Revenue,Signup_Date,Country,Acquisition_Channel,Plan
T08853,C0473,2025-01-30,Laptop,Electronics,3,934.37,0.0,2803.11,PayPal,No,2803.11,2024-02-27,Thailand,Social Media,Basic
T09486,C0473,2024-12-11,Phone,Electronics,1,530.35,0.15,450.79,PayPal,Yes,450.7975,2024-02-27,Thailand,Social Media,Basic
T02378,C1094,2025-12-31,Mouse,Electronics,1,53.02,0.15,45.07,Credit Card,No,45.067,2025-06-10,India,Email,Basic
T09774,C1094,2025-12-31,Phone,Electronics,1,787.16,0.05,747.81,PayPal,No,747.8019999999999,2025-06-10,India,Email,Basic
T02383,C0878,2025-05-10,Monitor,Electronics,1,284.92,0.05,270.67,Mobile Payment,No,270.674,2025-04-13,UK,Social Media,Standard
T02658,C0878,2025-07-12,Mouse,Electronics,1,73.47,0.1,66.13,Credit Card,No,66.123,2025-04-13,UK,Social Media,Standard
T04932,C0878,2025-12-31,Smartwatch,Electronics,1,294.93,0.1,265.44,Debit Card,Yes,265.437,2025-04-13,UK,Social Media,Standard
T08471,C0878,2025-10-29,Smartwatch,Electronics,1,187.64,0.0,187.64,Mobile Payment,No,187.64,2025-04-13,UK,Social Media,Standard
T08504,C0878,2025-12-31,Speaker,Electronics,2,183.81,0.1,330.86,PayPal,No,330.858,2025-04-13,UK,Social Media,Standard
T08604,C0878,2025-12-06,Camera,Electronics,2,576.88,0.0,1153.77,PayPal,No,1153.76,2025-04-13,UK,Social Media,Standard
T02389,C0280,2025-04-24,Headphones,Electronics,1,73.76,0.0,73.76,Credit Card,No,73.76,2024-09-02,USA,Social Media,Basic
T03576,C0280,2024-09-24,Phone,Electronics,1,281.45,0.0,281.45,Debit Card,No,281.45,2024-09-02,USA,Social Media,Basic
T04354,C0280,2025-08-02,Camera,Electronics,2,318.19,0.05,604.56,Credit Card,No,604.5609999999999,2024-09-02,USA,Social Media,Basic
T04531,C0280,2024-10-16,Keyboard,Electronics,4,121.23,0.0,484.93,Credit Card,No,484.92,2024-09-02,USA,Social Media,Basic
T04937,C0280,2025-06-02,Speaker,Electronics,1,286.04,0.15,243.13,Mobile Payment,No,243.13400000000001,2024-09-02,USA,Social Media,Basic
T05138,C0280,2025-05-17,Laptop,Electronics,1,976.92,0.05,928.07,Debit Card,No,928.074,2024-09-02,USA,Social Media,Basic
T05166,C0280,2025-06-13,Monitor,Electronics,1,506.61,0.0,506.61,PayPal,Yes,506.61,2024-09-02,USA,Social Media,Basic
T06075,C0280,2025-04-02,Smartwatch,Electronics,1,160.87,0.0,160.87,Mobile Payment,No,160.87,2024-09-02,USA,Social Media,Basic
T07345,C0280,2025-07-19,Laptop,Electronics,1,1241.01,0.0,1241.01,Mobile Payment,No,1241.01,2024-09-02,USA,Social Media,Basic
T08427,C0280,2025-09-30,Phone,Electronics,1,428.41,0.05,406.98,Mobile Payment,No,406.9895,2024-09-02,USA,Social Media,Basic
T08573,C0280,2025-10-06,Headphones,Electronics,1,159.79,0.0,159.79,PayPal,No,159.79,2024-09-02,USA,Social Media,Basic
T08807,C0280,2025-08-19,Tablet,Electronics,1,214.72,0.05,203.98,PayPal,No,203.98399999999998,2024-09-02,USA,Social Media,Basic
T02405,C0162,2025-06-24,Tablet,Electronics,2,635.28,0.05,1207.02,PayPal,No,1207.032,2024-09-03,India,Email,Basic
T03720,C0162,2024-10-26,Monitor,Electronics,1,581.5,0.1,523.35,Credit Card,No,523.35,2024-09-03,India,Email,Basic
T07632,C0162,2024-09-24,Keyboard,Electronics,1,169.62,0.1,152.66,Mobile Payment,Yes,152.65800000000002,2024-09-03,India,Email,Basic
T08492,C0162,2025-05-31,Keyboard,Electronics,1,27.57,0.1,24.82,Debit Card,No,24.813000000000002,2024-09-03,India,Email,Basic
T08959,C0162,2024-09-24,Phone,Electronics,2,335.58,0.0,671.16,PayPal,No,671.16,2024-09-03,India,Email,Basic
T09472,C0162,2024-12-15,Phone,Electronics,3,647.35,0.05,1844.96,Debit Card,No,1844.9475,2024-09-03,India,Email,Basic
T02407,C1419,2025-09-26,Speaker,Electronics,2,95.28,0.1,171.5,Mobile Payment,No,171.50400000000002,2025-01-16,Canada,Social Media,Basic
T02987,C1419,2025-01-18,Laptop,Electronics,1,866.76,0.0,866.76,Credit Card,No,866.76,2025-01-16,Canada,Social Media,Basic
T03218,C1419,2025-09-26,Speaker,Electronics,2,61.07,0.1,109.93,Credit Card,No,109.926,2025-01-16,Canada,Social Media,Basic
T07249,C1419,2025-03-12,Monitor,Electronics,1,413.41,0.15,351.4,Debit Card,No,351.3985,2025-01-16,Canada,Social Media,Basic
T08517,C1419,2025-10-15,Monitor,Electronics,3,280.97,0.15,716.48,Mobile Payment,No,716.4735000000001,2025-01-16,Canada,Social Media,Basic
T09026,C1419,2025-12-24,Phone,Electronics,1,789.15,0.0,789.15,Credit Card,No,789.15,2025-01-16,Canada,Social Media,Basic
T09484,C1419,2025-04-09,Phone,Electronics,1,806.55,0.0,806.55,Mobile Payment,No,806.55,2025-01-16,Canada,Social Media,Basic
T02410,C0360,2025-08-13,Mouse,Electronics,2,83.12,0.2,132.99,PayPal,No,132.99200000000002,2024-12-01,India,Google Ads,Basic
T04929,C0360,2025-12-31,Monitor,Electronics,1,213.26,0.0,213.26,Debit Card,No,213.26,2024-12-01,India,Google Ads,Basic
T07363,C0360,2025-01-13,Mouse,Electronics,1,57.36,0.0,57.36,Debit Card,No,57.36,2024-12-01,India,Google Ads,Basic
T08096,C0360,2025-12-31,Tablet,Electronics,1,371.88,0.0,371.88,PayPal,No,371.88,2024-12-01,India,Google Ads,Basic
T02411,C0781,2024-07-15,Smartwatch,Electronics,1,191.28,0.2,153.02,PayPal,No,153.024,2024-05-22,Germany,Referral,Basic
T04472,C0781,2025-05-05,Phone,Electronics,1,778.52,0.0,778.52,Credit Card,No,778.52,2024-05-22,Germany,Referral,Basic
T04500,C0781,2025-04-28,Laptop,Electronics,1,1271.12,0.05,1207.57,Credit Card,No,1207.5639999999999,2024-05-22,Germany,Referral,Basic
T05221,C0781,2024-07-09,Headphones,Electronics,1,201.94,0.1,181.75,PayPal,No,181.746,2024-05-22,Germany,Referral,Basic
T07872,C0781,2025-03-30,Headphones,Electronics,3,58.99,0.0,176.96,PayPal,No,176.97,2024-05-22,Germany,Referral,Basic
T09289,C0781,2025-01-19,Smartwatch,Electronics,2,330.67,0.0,661.33,PayPal,No,661.34,2024-05-22,Germany,Referral,Basic
T02418,C0677,2025-10-24,Keyboard,Electronics,1,136.69,0.1,123.02,Mobile Payment,No,123.021,2025-04-18,UK,Google Ads,Standard
T02427,C1229,2025-11-20,Laptop,Electronics,1,1057.84,0.0,1057.84,Debit Card,No,1057.84,2024-12-21,Thailand,Email,Basic
T06199,C1229,2025-05-11,Speaker,Electronics,4,172.87,0.0,691.49,Mobile Payment,No,691.48,2024-12-21,Thailand,Email,Basic
T07734,C1229,2025-12-31,Phone,Electronics,2,342.53,0.2,548.05,PayPal,No,548.048,2024-12-21,Thailand,Email,Basic
T09846,C1229,2025-12-31,Camera,Electronics,2,744.65,0.1,1340.36,Debit Card,No,1340.37,2024-12-21,Thailand,Email,Basic
T09938,C1229,2025-02-15,Phone,Electronics,1,283.5,0.1,255.15,Debit Card,No,255.15,2024-12-21,Thailand,Email,Basic
T02429,C1389,2025-06-04,Speaker,Electronics,1,152.05,0.05,144.45,Debit Card,No,144.4475,2025-02-13,Thailand,Referral,Basic
T02509,C1389,2025-10-25,Camera,Electronics,2,908.07,0.1,1634.53,Debit Card,No,1634.526,2025-02-13,Thailand,Referral,Basic
T05030,C1389,2025-07-11,Speaker,Electronics,1,227.49,0.0,227.49,Mobile Payment,No,227.49,2025-02-13,Thailand,Referral,Basic
T09780,C1389,2025-12-31,Headphones,Electronics,2,116.7,0.0,233.39,Debit Card,No,233.4,2025-02-13,Thailand,Referral,Basic
T02433,C1197,2024-11-10,Monitor,Electronics,4,400.69,0.0,1602.75,PayPal,No,1602.76,2024-02-09,Germany,Google Ads,Premium
T06674,C1197,2024-09-10,Mouse,Electronics,3,88.89,0.0,266.67,Debit Card,No,266.67,2024-02-09,Germany,Google Ads,Premium
T02434,C0149,2025-12-31,Mouse,Electronics,3,58.28,0.0,174.84,Credit Card,No,174.84,2025-01-20,Germany,Email,Standard
T02534,C0149,2025-05-26,Laptop,Electronics,1,1181.84,0.0,1181.84,Mobile Payment,No,1181.84,2025-01-20,Germany,Email,Standard
T03578,C0149,2025-11-21,Monitor,Electronics,2,179.06,0.0,358.12,Credit Card,No,358.12,2025-01-20,Germany,Email,Standard
T03776,C0149,2025-12-31,Speaker,Electronics,1,199.93,0.0,199.93,Mobile Payment,No,199.93,2025-01-20,Germany,Email,Standard
T03895,C0149,2025-02-13,Tablet,Electronics,2,204.18,0.1,367.52,PayPal,No,367.524,2025-01-20,Germany,Email,Standard
T04538,C0149,2025-12-20,Phone,Electronics,2,701.35,0.0,1402.7,Debit Card,No,1402.7,2025-01-20,Germany,Email,Standard
T04757,C0149,2025-11-20,Tablet,Electronics,2,450.22,0.0,900.44,Credit Card,No,900.44,2025-01-20,Germany,Email,Standard
T05488,C0149,2025-12-31,Phone,Electronics,4,460.39,0.05,1749.49,Credit Card,No,1749.482,2025-01-20,Germany,Email,Standard
T06129,C0149,2025-10-08,Phone,Electronics,2,732.3,0.0,1464.6,Mobile Payment,No,1464.6,2025-01-20,Germany,Email,Standard
T06664,C0149,2025-12-31,Mouse,Electronics,1,71.59,0.1,64.43,Mobile Payment,No,64.43100000000001,2025-01-20,Germany,Email,Standard
T07040,C0149,2025-10-30,Monitor,Electronics,1,483.16,0.05,459.01,Credit Card,No,459.002,2025-01-20,Germany,Email,Standard
T07589,C0149,2025-11-06,Speaker,Electronics,1,120.01,0.0,120.01,Debit Card,Yes,120.01,2025-01-20,Germany,Email,Standard
T07613,C0149,2025-10-16,Camera,Electronics,2,589.64,0.0,1179.28,Debit Card,No,1179.28,2025-01-20,Germany,Email,Standard
T09464,C0149,2025-02-28,Phone,Electronics,1,629.42,0.0,629.42,Debit Card,No,629.42,2025-01-20,Germany,Email,Standard
T09485,C0149,2025-06-24,Smartwatch,Electronics,1,168.74,0.2,134.99,Debit Card,No,134.99200000000002,2025-01-20,Germany,Email,Standard
T02437,C0899,2025-08-02,Speaker,Electronics,1,193.04,0.1,173.73,Credit Card,No,173.736,2025-02-27,USA,Email,Premium
T02786,C0899,2025-12-31,Mouse,Electronics,1,62.18,0.2,49.75,Credit Card,No,49.744,2025-02-27,USA,Email,Premium
T03023,C0899,2025-07-06,Tablet,Electronics,2,302.3,0.0,604.6,Mobile Payment,No,604.6,2025-02-27,USA,Email,Premium
T04587,C0899,2025-12-20,Keyboard,Electronics,2,169.38,0.1,304.89,Debit Card,No,304.884,2025-02-27,USA,Email,Premium
T05337,C0899,2025-09-20,Speaker,Electronics,3,56.67,0.0,170.02,Mobile Payment,Yes,170.01,2025-02-27,USA,Email,Premium
T02441,C0099,2025-01-29,Smartwatch,Electronics,2,312.41,0.0,624.83,PayPal,No,624.82,2024-04-08,Thailand,Email,Standard
T08290,C0099,2025-02-06,Tablet,Electronics,2,193.11,0.05,366.9,Debit Card,No,366.909,2024-04-08,Thailand,Email,Standard
T02445,C1464,2024-12-21,Laptop,Electronics,3,1089.45,0.0,3268.35,Credit Card,No,3268.3500000000004,2024-10-13,Australia,Organic,Premium
T03552,C1464,2025-12-31,Laptop,Electronics,2,994.52,0.0,1989.03,Debit Card,No,1989.04,2024-10-13,Australia,Organic,Premium
T04418,C1464,2025-07-09,Keyboard,Electronics,1,175.78,0.1,158.2,Credit Card,No,158.202,2024-10-13,Australia,Organic,Premium
T05073,C1464,2025-06-20,Mouse,Electronics,3,91.39,0.0,274.16,Credit Card,Yes,274.17,2024-10-13,Australia,Organic,Premium
T07303,C1464,2025-08-09,Monitor,Electronics,1,477.97,0.05,454.07,Credit Card,No,454.0715,2024-10-13,Australia,Organic,Premium
T08258,C1464,2025-09-16,Keyboard,Electronics,3,98.07,0.0,294.22,Mobile Payment,No,294.21,2024-10-13,Australia,Organic,Premium
T02451,C0182,2025-04-11,Keyboard,Electronics,1,129.83,0.1,116.85,PayPal,No,116.84700000000001,2024-05-26,Thailand,Social Media,Premium
T05225,C0182,2024-08-04,Monitor,Electronics,1,420.71,0.0,420.71,Debit Card,No,420.71,2024-05-26,Thailand,Social Media,Premium
T08844,C0182,2024-08-03,Headphones,Electronics,1,207.28,0.05,196.92,Credit Card,No,196.916,2024-05-26,Thailand,Social Media,Premium
T02453,C0545,2025-12-31,Speaker,Electronics,2,253.38,0.0,506.76,Credit Card,No,506.76,2025-04-05,Thailand,Organic,Standard
T03935,C0545,2025-08-01,Camera,Electronics,1,843.51,0.1,759.16,Debit Card,No,759.159,2025-04-05,Thailand,Organic,Standard
T04157,C0545,2025-12-31,Mouse,Electronics,2,21.3,0.05,40.47,Credit Card,No,40.47,2025-04-05,Thailand,Organic,Standard
T02463,C0031,2025-12-31,Tablet,Electronics,2,609.8,0.05,1158.62,PayPal,No,1158.62,2025-04-20,Canada,Social Media,Basic
T07247,C0031,2025-05-27,Speaker,Electronics,1,181.41,0.0,181.41,Credit Card,No,181.41,2025-04-20,Canada,Social Media,Basic
T02464,C0953,2025-08-21,Phone,Electronics,2,439.68,0.1,791.43,Debit Card,No,791.424,2024-04-28,Australia,Referral,Basic
T02757,C0953,2025-07-30,Speaker,Electronics,1,220.91,0.1,198.81,PayPal,No,198.819,2024-04-28,Australia,Referral,Basic
T03328,C0953,2024-09-24,Smartwatch,Electronics,1,89.64,0.0,89.64,Debit Card,No,89.64,2024-04-28,Australia,Referral,Basic
T03802,C0953,2025-08-19,Speaker,Electronics,1,188.27,0.1,169.45,PayPal,Yes,169.443,2024-04-28,Australia,Referral,Basic
T04388,C0953,2024-12-26,Phone,Electronics,1,719.95,0.0,719.95,Mobile Payment,No,719.95,2024-04-28,Australia,Referral,Basic
T04918,C0953,2024-11-15,Phone,Electronics,1,440.29,0.0,440.29,PayPal,No,440.29,2024-04-28,Australia,Referral,Basic
T05011,C0953,2025-09-02,Headphones,Electronics,1,85.18,0.0,85.18,Credit Card,No,85.18,2024-04-28,Australia,Referral,Basic
T06906,C0953,2025-01-18,Speaker,Electronics,1,225.12,0.05,213.86,Debit Card,No,213.864,2024-04-28,Australia,Referral,Basic
T08015,C0953,2025-04-14,Mouse,Electronics,1,25.83,0.0,25.83,Debit Card,No,25.83,2024-04-28,Australia,Referral,Basic
T02474,C0963,2024-12-09,Keyboard,Electronics,2,176.84,0.0,353.69,Debit Card,No,353.68,2024-10-06,India,Google Ads,Premium
T02810,C0963,2025-08-08,Headphones,Electronics,2,200.35,0.0,400.69,Debit Card,No,400.7,2024-10-06,India,Google Ads,Premium
T03701,C0963,2024-12-19,Speaker,Electronics,1,166.95,0.2,133.56,Debit Card,Yes,133.56,2024-10-06,India,Google Ads,Premium
T06875,C0963,2024-11-22,Phone,Electronics,2,317.91,0.05,604.03,Debit Card,No,604.029,2024-10-06,India,Google Ads,Premium
T09882,C0963,2024-12-24,Mouse,Electronics,1,66.18,0.0,66.18,PayPal,No,66.18,2024-10-06,India,Google Ads,Premium
T02482,C0366,2025-10-01,Monitor,Electronics,1,544.39,0.0,544.39,Debit Card,Yes,544.39,2025-06-28,Thailand,Organic,Basic
T06143,C0366,2025-12-31,Smartwatch,Electronics,3,111.68,0.0,335.04,Debit Card,No,335.04,2025-06-28,Thailand,Organic,Basic
T06909,C0366,2025-12-31,Laptop,Electronics,1,1133.8,0.1,1020.42,Credit Card,No,1020.42,2025-06-28,Thailand,Organic,Basic
T07281,C0366,2025-12-31,Laptop,Electronics,4,1088.22,0.0,4352.86,Credit Card,No,4352.88,2025-06-28,Thailand,Organic,Basic
T08006,C0366,2025-07-16,Laptop,Electronics,4,1124.96,0.0,4499.83,Debit Card,No,4499.84,2025-06-28,Thailand,Organic,Basic
T02488,C0188,2025-08-01,Headphones,Electronics,3,144.14,0.0,432.42,Debit Card,No,432.41999999999996,2025-02-18,UK,Social Media,Standard
T02654,C0188,2025-12-31,Smartwatch,Electronics,1,208.25,0.0,208.25,Credit Card,No,208.25,2025-02-18,UK,Social Media,Standard
T06945,C0188,2025-10-07,Laptop,Electronics,1,984.19,0.0,984.19,Debit Card,No,984.19,2025-02-18,UK,Social Media,Standard
T02491,C0454,2025-07-18,Phone,Electronics,2,491.21,0.1,884.18,Debit Card,No,884.178,2025-05-14,Thailand,Organic,Basic
T08018,C0454,2025-12-31,Speaker,Electronics,1,150.79,0.05,143.25,Debit Card,No,143.2505,2025-05-14,Thailand,Organic,Basic
T09820,C0454,2025-12-31,Mouse,Electronics,1,63.08,0.05,59.93,Mobile Payment,No,59.925999999999995,2025-05-14,Thailand,Organic,Basic
T02500,C1067,2025-05-30,Speaker,Electronics,2,101.36,0.1,182.45,PayPal,No,182.448,2024-10-14,Thailand,Organic,Standard
T04816,C1067,2025-05-21,Monitor,Electronics,1,589.8,0.0,589.8,PayPal,No,589.8,2024-10-14,Thailand,Organic,Standard
T05430,C1067,2025-05-11,Headphones,Electronics,1,176.79,0.0,176.79,PayPal,No,176.79,2024-10-14,Thailand,Organic,Standard
T08815,C1067,2025-12-31,Mouse,Electronics,1,28.89,0.0,28.89,Credit Card,No,28.89,2024-10-14,Thailand,Organic,Standard
T02518,C0153,2025-05-13,Headphones,Electronics,1,39.27,0.0,39.27,Credit Card,No,39.27,2024-04-22,India,Organic,Basic
T08842,C0153,2025-02-27,Headphones,Electronics,4,181.97,0.1,655.09,PayPal,No,655.092,2024-04-22,India,Organic,Basic
T02523,C0032,2024-12-29,Mouse,Electronics,1,85.19,0.1,76.67,Credit Card,No,76.671,2024-07-08,India,Social Media,Standard
T05028,C0032,2025-06-24,Speaker,Electronics,4,205.23,0.1,738.83,Mobile Payment,No,738.828,2024-07-08,India,Social Media,Standard
T08499,C0032,2025-10-13,Phone,Electronics,1,680.05,0.0,680.05,Debit Card,No,680.05,2024-07-08,India,Social Media,Standard
T02524,C0721,2025-01-05,Smartwatch,Electronics,3,111.22,0.1,300.28,PayPal,No,300.294,2024-04-27,Australia,Organic,Premium
T05696,C0721,2025-06-05,Monitor,Electronics,1,384.01,0.05,364.81,Debit Card,No,364.80949999999996,2024-04-27,Australia,Organic,Premium
T02525,C0356,2025-12-31,Mouse,Electronics,1,26.8,0.0,26.8,Debit Card,No,26.8,2025-03-17,Thailand,Google Ads,Basic
T04540,C0356,2025-11-17,Phone,Electronics,2,273.87,0.15,465.59,Debit Card,No,465.579,2025-03-17,Thailand,Google Ads,Basic
T04905,C0356,2025-06-14,Smartwatch,Electronics,1,287.43,0.0,287.43,Mobile Payment,No,287.43,2025-03-17,Thailand,Google Ads,Basic
T07002,C0356,2025-07-13,Monitor,Electronics,1,269.74,0.0,269.74,Mobile Payment,Yes,269.74,2025-03-17,Thailand,Google Ads,Basic
T08247,C0356,2025-04-19,Smartwatch,Electronics,1,125.65,0.1,113.08,Credit Card,No,113.08500000000001,2025-03-17,Thailand,Google Ads,Basic
T02528,C0121,2024-11-20,Camera,Electronics,3,403.08,0.05,1148.79,Debit Card,No,1148.778,2024-03-26,UK,Social Media,Premium
T04586,C0121,2024-06-10,Laptop,Electronics,1,719.2,0.0,719.2,PayPal,No,719.2,2024-03-26,UK,Social Media,Premium
T07655,C0121,2025-06-04,Camera,Electronics,1,998.65,0.05,948.72,Debit Card,No,948.7175,2024-03-26,UK,Social Media,Premium
T09310,C0121,2025-03-18,Mouse,Electronics,1,77.15,0.0,77.15,Debit Card,No,77.15,2024-03-26,UK,Social Media,Premium
T09609,C0121,2025-04-18,Phone,Electronics,2,628.66,0.1,1131.6,Credit Card,No,1131.588,2024-03-26,UK,Social Media,Premium
T02531,C0283,2025-12-07,Keyboard,Electronics,3,150.89,0.05,430.02,Credit Card,No,430.03649999999993,2025-04-21,Thailand,Social Media,Basic
T05272,C0283,2025-12-31,Tablet,Electronics,2,406.57,0.0,813.14,PayPal,No,813.14,2025-04-21,Thailand,Social Media,Basic
T05600,C0283,2025-12-31,Camera,Electronics,2,377.83,0.1,680.1,Credit Card,No,680.0939999999999,2025-04-21,Thailand,Social Media,Basic
T02545,C1109,2024-10-31,Mouse,Electronics,1,58.5,0.0,58.5,Debit Card,No,58.5,2024-09-07,Thailand,Referral,Standard
T03133,C1109,2025-09-19,Mouse,Electronics,1,77.03,0.05,73.18,Mobile Payment,No,73.1785,2024-09-07,Thailand,Referral,Standard
T03232,C1109,2025-08-04,Keyboard,Electronics,2,146.76,0.0,293.53,Debit Card,No,293.52,2024-09-07,Thailand,Referral,Standard
T03299,C1109,2025-01-15,Phone,Electronics,1,539.22,0.0,539.22,Debit Card,No,539.22,2024-09-07,Thailand,Referral,Standard
T05156,C1109,2025-12-31,Phone,Electronics,1,450.4,0.1,405.36,Debit Card,No,405.36,2024-09-07,Thailand,Referral,Standard
T07735,C1109,2025-04-22,Mouse,Electronics,3,49.63,0.05,141.44,Mobile Payment,No,141.4455,2024-09-07,Thailand,Referral,Standard
T07976,C1109,2025-05-29,Headphones,Electronics,1,98.26,0.05,93.34,PayPal,No,93.347,2024-09-07,Thailand,Referral,Standard
T08742,C1109,2025-03-14,Phone,Electronics,1,695.45,0.0,695.45,Credit Card,No,695.45,2024-09-07,Thailand,Referral,Standard
T08803,C1109,2025-06-23,Mouse,Electronics,1,47.25,0.05,44.88,PayPal,No,44.887499999999996,2024-09-07,Thailand,Referral,Standard
T09277,C1109,2025-12-24,Headphones,Electronics,2,211.27,0.0,422.53,Debit Card,No,422.54,2024-09-07,Thailand,Referral,Standard
T09532,C1109,2025-06-22,Mouse,Electronics,2,15.81,0.0,31.62,Debit Card,No,31.62,2024-09-07,Thailand,Referral,Standard
T09607,C1109,2025-08-15,Phone,Electronics,2,625.27,0.15,1062.96,Credit Card,No,1062.9589999999998,2024-09-07,Thailand,Referral,Standard
T02554,C0773,2025-04-15,Camera,Electronics,2,472.4,0.0,944.8,Debit Card,No,944.8,2024-02-11,Germany,Google Ads,Basic
T05783,C0773,2024-12-15,Smartwatch,Electronics,1,221.51,0.05,210.44,PayPal,No,210.43449999999999,2024-02-11,Germany,Google Ads,Basic
T07083,C0773,2025-04-11,Smartwatch,Electronics,2,132.71,0.0,265.41,Debit Card,No,265.42,2024-02-11,Germany,Google Ads,Basic
T07420,C0773,2024-10-13,Phone,Electronics,1,311.8,0.0,311.8,Credit Card,No,311.8,2024-02-11,Germany,Google Ads,Basic
T09131,C0773,2024-11-18,Keyboard,Electronics,3,158.59,0.1,428.19,Mobile Payment,No,428.193,2024-02-11,Germany,Google Ads,Basic
T09639,C0773,2025-05-02,Phone,Electronics,2,749.86,0.0,1499.72,Credit Card,No,1499.72,2024-02-11,Germany,Google Ads,Basic
T02555,C1384,2024-10-06,Phone,Electronics,1,809.12,0.0,809.12,PayPal,No,809.12,2024-03-24,USA,Social Media,Standard
T03038,C1384,2025-03-14,Tablet,Electronics,1,570.62,0.0,570.62,Debit Card,No,570.62,2024-03-24,USA,Social Media,Standard
T04038,C1384,2025-06-15,Mouse,Electronics,4,59.01,0.0,236.04,Credit Card,No,236.04,2024-03-24,USA,Social Media,Standard
T05300,C1384,2024-07-12,Phone,Electronics,1,576.52,0.0,576.52,Credit Card,No,576.52,2024-03-24,USA,Social Media,Standard
T05793,C1384,2024-06-18,Speaker,Electronics,1,100.38,0.2,80.31,Credit Card,No,80.304,2024-03-24,USA,Social Media,Standard
T06907,C1384,2025-04-13,Smartwatch,Electronics,2,306.74,0.0,613.48,Mobile Payment,No,613.48,2024-03-24,USA,Social Media,Standard
T07643,C1384,2024-04-02,Keyboard,Electronics,1,58.83,0.05,55.89,Mobile Payment,No,55.88849999999999,2024-03-24,USA,Social Media,Standard
T08255,C1384,2024-09-25,Monitor,Electronics,3,300.18,0.0,900.54,Debit Card,No,900.54,2024-03-24,USA,Social Media,Standard
T08785,C1384,2024-10-24,Keyboard,Electronics,2,161.26,0.0,322.53,Debit Card,No,322.52,2024-03-24,USA,Social Media,Standard
T09213,C1384,2024-07-29,Tablet,Electronics,1,453.23,0.0,453.23,Credit Card,No,453.23,2024-03-24,USA,Social Media,Standard
T02559,C0299,2025-02-23,Keyboard,Electronics,1,123.32,0.0,123.32,Debit Card,No,123.32,2024-05-04,Thailand,Organic,Basic
T05449,C0299,2025-03-01,Tablet,Electronics,2,402.95,0.1,725.31,Debit Card,No,725.31,2024-05-04,Thailand,Organic,Basic
T05848,C0299,2025-05-30,Speaker,Electronics,2,111.34,0.05,211.55,PayPal,No,211.546,2024-05-04,Thailand,Organic,Basic
T02567,C0491,2024-11-01,Laptop,Electronics,2,1345.9,0.0,2691.8,PayPal,No,2691.8,2024-03-20,India,Google Ads,Premium
T06275,C0491,2024-09-04,Phone,Electronics,1,337.76,0.0,337.76,Credit Card,No,337.76,2024-03-20,India,Google Ads,Premium
T06886,C0491,2025-02-27,Speaker,Electronics,2,167.49,0.0,334.98,PayPal,No,334.98,2024-03-20,India,Google Ads,Premium
T08801,C0491,2024-09-30,Mouse,Electronics,1,23.72,0.05,22.54,PayPal,No,22.534,2024-03-20,India,Google Ads,Premium
T02582,C0425,2025-02-10,Mouse,Electronics,2,19.53,0.0,39.05,Debit Card,No,39.06,2024-02-08,India,Organic,Basic
T03655,C0425,2024-02-20,Speaker,Electronics,1,119.65,0.0,119.65,Debit Card,No,119.65,2024-02-08,India,Organic,Basic
T04617,C0425,2024-11-16,Phone,Electronics,3,370.54,0.05,1056.03,Debit Card,No,1056.039,2024-02-08,India,Organic,Basic
T07715,C0425,2025-02-05,Headphones,Electronics,1,209.01,0.05,198.56,Debit Card,No,198.55949999999999,2024-02-08,India,Organic,Basic
T08694,C0425,2024-05-26,Phone,Electronics,3,847.64,0.0,2542.91,Mobile Payment,No,2542.92,2024-02-08,India,Organic,Basic
T09712,C0425,2024-10-30,Camera,Electronics,4,963.92,0.0,3855.7,PayPal,No,3855.68,2024-02-08,India,Organic,Basic
T09732,C0425,2024-04-27,Smartwatch,Electronics,2,310.79,0.0,621.59,PayPal,No,621.58,2024-02-08,India,Organic,Basic
T02584,C1189,2024-10-26,Phone,Electronics,1,306.85,0.1,276.17,PayPal,No,276.165,2024-02-07,Australia,Organic,Basic
T02956,C1189,2025-01-21,Headphones,Electronics,2,124.56,0.15,211.76,Mobile Payment,No,211.752,2024-02-07,Australia,Organic,Basic
T05778,C1189,2025-05-13,Smartwatch,Electronics,1,170.47,0.0,170.47,Credit Card,Yes,170.47,2024-02-07,Australia,Organic,Basic
T08000,C1189,2025-06-20,Smartwatch,Electronics,1,162.31,0.0,162.31,Credit Card,No,162.31,2024-02-07,Australia,Organic,Basic
T08299,C1189,2025-03-23,Speaker,Electronics,1,103.62,0.05,98.43,PayPal,No,98.439,2024-02-07,Australia,Organic,Basic
T02587,C0240,2024-12-19,Smartwatch,Electronics,3,289.8,0.0,869.41,Debit Card,No,869.4000000000001,2024-10-03,Canada,Organic,Premium
T03214,C0240,2025-05-31,Laptop,Electronics,2,1153.82,0.0,2307.63,Credit Card,No,2307.64,2024-10-03,Canada,Organic,Premium
T04066,C0240,2025-07-17,Speaker,Electronics,3,122.17,0.0,366.52,Credit Card,No,366.51,2024-10-03,Canada,Organic,Premium
T04896,C0240,2025-04-30,Laptop,Electronics,2,1277.63,0.0,2555.27,Mobile Payment,Yes,2555.26,2024-10-03,Canada,Organic,Premium
T07148,C0240,2024-12-27,Tablet,Electronics,1,221.74,0.0,221.74,Mobile Payment,Yes,221.74,2024-10-03,Canada,Organic,Premium
